title,publication_date,capture_time,language,domain,url,original_capture_url,archive_playback_url,article_url
Maine shooter thought local businesses attacked in shooting were spreading ‘pedophile’ rumors about him: Docs,2023-10-31,2023-11-01T10:48:04Z,en,foxnews.com,https://www.foxnews.com/us/maine-shooter-thought-local-businesses-attacked-shooting-were-spreading-pedophile-rumors-docs,https://web.archive.org/web/20231101104804id_/https://www.foxnews.com/us/maine-shooter-thought-local-businesses-attacked-shooting-were-spreading-pedophile-rumors-docs,https://web.archive.org/web/20231101104804/https://www.foxnews.com/us/maine-shooter-thought-local-businesses-attacked-shooting-were-spreading-pedophile-rumors-docs,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL21haW5lLXNob290ZXItdGhvdWdodC1sb2NhbC1idXNpbmVzc2VzLWF0dGFja2VkLXNob290aW5nLXdlcmUtc3ByZWFkaW5nLXBlZG9waGlsZS1ydW1vcnMtZG9jcw~~
Manhunt for Maine shooter kept them apart. Now they can finally come together to grieve,2023-10-31,2023-11-01T02:17:54Z,en,latimes.com,https://www.latimes.com/world-nation/story/2023-10-31/after-maine-mass-shootings-lewiston-community-shaken-but-resilient,https://web.archive.org/web/20231101021754id_/https://www.latimes.com/world-nation/story/2023-10-31/after-maine-mass-shootings-lewiston-community-shaken-but-resilient,https://web.archive.org/web/20231101021754/https://www.latimes.com/world-nation/story/2023-10-31/after-maine-mass-shootings-lewiston-community-shaken-but-resilient,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIzLTEwLTMxL2FmdGVyLW1haW5lLW1hc3Mtc2hvb3RpbmdzLWxld2lzdG9uLWNvbW11bml0eS1zaGFrZW4tYnV0LXJlc2lsaWVudA~~
Maine gunman is the latest mass shooter with a military background. Experts explain the connection.,2023-10-31,2023-11-01T01:27:42Z,en,cbsnews.com,https://www.cbsnews.com/sanfrancisco/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101012742id_/https://www.cbsnews.com/sanfrancisco/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101012742/https://www.cbsnews.com/sanfrancisco/news/maine-shooting-military-background-experts-explain-connection/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3NhbmZyYW5jaXNjby9uZXdzL21haW5lLXNob290aW5nLW1pbGl0YXJ5LWJhY2tncm91bmQtZXhwZXJ0cy1leHBsYWluLWNvbm5lY3Rpb24~
Shooting of UCLA student with a BB gun being investigated as a hate crime,2023-10-31,2023-11-01T02:40:55Z,en,latimes.com,https://www.latimes.com/california/story/2023-10-31/shooting-of-ucla-student-with-bb-gun-investigated-as-hate-crime-police-share-safety-tips,https://web.archive.org/web/20231101024055id_/https://www.latimes.com/california/story/2023-10-31/shooting-of-ucla-student-with-bb-gun-investigated-as-hate-crime-police-share-safety-tips,https://web.archive.org/web/20231101024055/https://www.latimes.com/california/story/2023-10-31/shooting-of-ucla-student-with-bb-gun-investigated-as-hate-crime-police-share-safety-tips,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL2NhbGlmb3JuaWEvc3RvcnkvMjAyMy0xMC0zMS9zaG9vdGluZy1vZi11Y2xhLXN0dWRlbnQtd2l0aC1iYi1ndW4taW52ZXN0aWdhdGVkLWFzLWhhdGUtY3JpbWUtcG9saWNlLXNoYXJlLXNhZmV0eS10aXBz
Police to provide update on Halloween weekend mass shooting,2023-10-31,2023-11-01T05:54:54Z,en,cbsnews.com,https://www.cbsnews.com/chicago/video/police-to-provide-update-on-halloween-weekend-mass-shooting/,https://web.archive.org/web/20231101055454id_/https://www.cbsnews.com/chicago/video/police-to-provide-update-on-halloween-weekend-mass-shooting/,https://web.archive.org/web/20231101055454/https://www.cbsnews.com/chicago/video/police-to-provide-update-on-halloween-weekend-mass-shooting/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2NoaWNhZ28vdmlkZW8vcG9saWNlLXRvLXByb3ZpZGUtdXBkYXRlLW9uLWhhbGxvd2Vlbi13ZWVrZW5kLW1hc3Mtc2hvb3Rpbmc~
Man arrested in shooting death of Pittsburgh producer,2023-10-31,2023-11-01T01:27:01Z,en,cbsnews.com,https://www.cbsnews.com/pittsburgh/news/man-arrested-shooting-death-pittsburgh-producer-wilkinsburg/,https://web.archive.org/web/20231101012701id_/https://www.cbsnews.com/pittsburgh/news/man-arrested-shooting-death-pittsburgh-producer-wilkinsburg/,https://web.archive.org/web/20231101012701/https://www.cbsnews.com/pittsburgh/news/man-arrested-shooting-death-pittsburgh-producer-wilkinsburg/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3BpdHRzYnVyZ2gvbmV3cy9tYW4tYXJyZXN0ZWQtc2hvb3RpbmctZGVhdGgtcGl0dHNidXJnaC1wcm9kdWNlci13aWxraW5zYnVyZw~~
Kansas State basketball indefinitely suspends Nae’Qwan Tomlin after arrest for fight in sports bar,2023-10-31,2023-11-01T03:20:06Z,en,nypost.com,https://nypost.com/2023/10/31/sports/kansas-state-basketball-indefinitely-suspends-naeqwan-tomlin-after-arrest-for-fight-in-sports-bar/,https://web.archive.org/web/20231101032006id_/https://nypost.com/2023/10/31/sports/kansas-state-basketball-indefinitely-suspends-naeqwan-tomlin-after-arrest-for-fight-in-sports-bar/,https://web.archive.org/web/20231101032006/https://nypost.com/2023/10/31/sports/kansas-state-basketball-indefinitely-suspends-naeqwan-tomlin-after-arrest-for-fight-in-sports-bar/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9zcG9ydHMva2Fuc2FzLXN0YXRlLWJhc2tldGJhbGwtaW5kZWZpbml0ZWx5LXN1c3BlbmRzLW5hZXF3YW4tdG9tbGluLWFmdGVyLWFycmVzdC1mb3ItZmlnaHQtaW4tc3BvcnRzLWJhcg~~
Florida man fatally shoots ex in broad-daylight attack in front of her grandmother,2023-10-31,2023-11-01T01:28:14Z,en,nypost.com,https://nypost.com/2023/10/31/news/man-pistol-whipped-and-shot-ex-in-front-of-her-grandmother/,https://web.archive.org/web/20231101012814id_/https://nypost.com/2023/10/31/news/man-pistol-whipped-and-shot-ex-in-front-of-her-grandmother/,https://web.archive.org/web/20231101012814/https://nypost.com/2023/10/31/news/man-pistol-whipped-and-shot-ex-in-front-of-her-grandmother/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9uZXdzL21hbi1waXN0b2wtd2hpcHBlZC1hbmQtc2hvdC1leC1pbi1mcm9udC1vZi1oZXItZ3JhbmRtb3RoZXI~
Opinion: Censuring the House's only Palestinian American is a cynical ploy to silence opposition to Israel,2023-10-31,2023-11-01T02:42:45Z,en,latimes.com,https://www.latimes.com/opinion/story/2023-10-31/israel-gaza-hamas-rashida-tlaib-cease-fire-u-s-capitol,https://web.archive.org/web/20231101024245id_/https://www.latimes.com/opinion/story/2023-10-31/israel-gaza-hamas-rashida-tlaib-cease-fire-u-s-capitol,https://web.archive.org/web/20231101024245/https://www.latimes.com/opinion/story/2023-10-31/israel-gaza-hamas-rashida-tlaib-cease-fire-u-s-capitol,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL29waW5pb24vc3RvcnkvMjAyMy0xMC0zMS9pc3JhZWwtZ2F6YS1oYW1hcy1yYXNoaWRhLXRsYWliLWNlYXNlLWZpcmUtdS1zLWNhcGl0b2w~
After-hours club in Carrick permanently closed after weekend shooting,2023-10-31,2023-11-01T01:14:59Z,en,cbsnews.com,https://www.cbsnews.com/pittsburgh/news/after-hours-club-in-carrick-permanently-closed-after-weekend-shooting/,https://web.archive.org/web/20231101011459id_/https://www.cbsnews.com/pittsburgh/news/after-hours-club-in-carrick-permanently-closed-after-weekend-shooting/,https://web.archive.org/web/20231101011459/https://www.cbsnews.com/pittsburgh/news/after-hours-club-in-carrick-permanently-closed-after-weekend-shooting/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3BpdHRzYnVyZ2gvbmV3cy9hZnRlci1ob3Vycy1jbHViLWluLWNhcnJpY2stcGVybWFuZW50bHktY2xvc2VkLWFmdGVyLXdlZWtlbmQtc2hvb3Rpbmc~
"Armed man who killed himself apparently planned to attack amusement park, police say",2023-10-31,2023-11-02T02:56:45Z,en,latimes.com,https://www.latimes.com/world-nation/story/2023-10-31/armed-man-killed-himself-plan-attack-amusement-park,https://web.archive.org/web/20231102025645id_/https://www.latimes.com/world-nation/story/2023-10-31/armed-man-killed-himself-plan-attack-amusement-park,https://web.archive.org/web/20231102025645/https://www.latimes.com/world-nation/story/2023-10-31/armed-man-killed-himself-plan-attack-amusement-park,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIzLTEwLTMxL2FybWVkLW1hbi1raWxsZWQtaGltc2VsZi1wbGFuLWF0dGFjay1hbXVzZW1lbnQtcGFyaw~~
Maine gunman is the latest mass shooter with a military background. Experts explain the connection.,2023-10-31,2023-11-01T02:28:23Z,en,cbsnews.com,https://www.cbsnews.com/miami/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101022823id_/https://www.cbsnews.com/miami/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101022823/https://www.cbsnews.com/miami/news/maine-shooting-military-background-experts-explain-connection/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL21pYW1pL25ld3MvbWFpbmUtc2hvb3RpbmctbWlsaXRhcnktYmFja2dyb3VuZC1leHBlcnRzLWV4cGxhaW4tY29ubmVjdGlvbg~~
Students return to school as Maine communities start to heal from mass shooting,2023-10-31,2023-11-01T11:09:14Z,en,latimes.com,https://www.latimes.com/world-nation/story/2023-10-31/kids-return-to-school-plan-to-trick-or-treat-as-maine-communities-start-to-heal-from-mass-shooting,https://web.archive.org/web/20231101110914id_/https://www.latimes.com/world-nation/story/2023-10-31/kids-return-to-school-plan-to-trick-or-treat-as-maine-communities-start-to-heal-from-mass-shooting,https://web.archive.org/web/20231101110914/https://www.latimes.com/world-nation/story/2023-10-31/kids-return-to-school-plan-to-trick-or-treat-as-maine-communities-start-to-heal-from-mass-shooting,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIzLTEwLTMxL2tpZHMtcmV0dXJuLXRvLXNjaG9vbC1wbGFuLXRvLXRyaWNrLW9yLXRyZWF0LWFzLW1haW5lLWNvbW11bml0aWVzLXN0YXJ0LXRvLWhlYWwtZnJvbS1tYXNzLXNob290aW5n
Man allegedly stole excavator to build himself a house in public Seattle park,2023-10-31,2023-11-01T02:30:32Z,en,nypost.com,https://nypost.com/2023/10/31/news/man-accused-of-using-stolen-excavator-in-seattle-park/,https://web.archive.org/web/20231101023032id_/https://nypost.com/2023/10/31/news/man-accused-of-using-stolen-excavator-in-seattle-park/,https://web.archive.org/web/20231101023032/https://nypost.com/2023/10/31/news/man-accused-of-using-stolen-excavator-in-seattle-park/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9uZXdzL21hbi1hY2N1c2VkLW9mLXVzaW5nLXN0b2xlbi1leGNhdmF0b3ItaW4tc2VhdHRsZS1wYXJr
Maine mass shooter Robert Card claimed voices in his head were calling him a ‘pedophile’,2023-10-31,2023-11-01T06:57:07Z,en,nypost.com,https://nypost.com/2023/10/31/news/maine-mass-shooter-robert-card-claimed-voices-in-his-head-were-calling-him-a-pedophile/,https://web.archive.org/web/20231101065707id_/https://nypost.com/2023/10/31/news/maine-mass-shooter-robert-card-claimed-voices-in-his-head-were-calling-him-a-pedophile/,https://web.archive.org/web/20231101065707/https://nypost.com/2023/10/31/news/maine-mass-shooter-robert-card-claimed-voices-in-his-head-were-calling-him-a-pedophile/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9uZXdzL21haW5lLW1hc3Mtc2hvb3Rlci1yb2JlcnQtY2FyZC1jbGFpbWVkLXZvaWNlcy1pbi1oaXMtaGVhZC13ZXJlLWNhbGxpbmctaGltLWEtcGVkb3BoaWxl
Police shoot man in Montebello after he rams two patrol cars trying to evade them,2023-10-31,2023-11-02T11:44:00Z,en,cbsnews.com,https://www.cbsnews.com/losangeles/news/police-shoot-man-in-montebello-after-he-rams-two-patrol-cars-trying-to-evade-them/,https://web.archive.org/web/20231102114400id_/https://www.cbsnews.com/losangeles/news/police-shoot-man-in-montebello-after-he-rams-two-patrol-cars-trying-to-evade-them/,https://web.archive.org/web/20231102114400/https://www.cbsnews.com/losangeles/news/police-shoot-man-in-montebello-after-he-rams-two-patrol-cars-trying-to-evade-them/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2xvc2FuZ2VsZXMvbmV3cy9wb2xpY2Utc2hvb3QtbWFuLWluLW1vbnRlYmVsbG8tYWZ0ZXItaGUtcmFtcy10d28tcGF0cm9sLWNhcnMtdHJ5aW5nLXRvLWV2YWRlLXRoZW0~
Police arrest suspected gunman and free hostage at Japanese post office,2023-10-31,2023-11-01T01:21:22Z,en,theguardian.com,https://www.theguardian.com/world/2023/oct/31/suspected-gunman-takes-hostages-japan-post-office,https://web.archive.org/web/20231101012122id_/https://www.theguardian.com/world/2023/oct/31/suspected-gunman-takes-hostages-japan-post-office,https://web.archive.org/web/20231101012122/https://www.theguardian.com/world/2023/oct/31/suspected-gunman-takes-hostages-japan-post-office,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS93b3JsZC8yMDIzL29jdC8zMS9zdXNwZWN0ZWQtZ3VubWFuLXRha2VzLWhvc3RhZ2VzLWphcGFuLXBvc3Qtb2ZmaWNl
Shocking moment neighbor executes NYC dad and stepson during argument over noise,2023-10-31,2023-11-01T01:11:10Z,en,nypost.com,https://nypost.com/2023/10/31/metro/nyc-neighbor-executes-dad-and-stepson-during-argument-over-noise/,https://web.archive.org/web/20231101011110id_/https://nypost.com/2023/10/31/metro/nyc-neighbor-executes-dad-and-stepson-during-argument-over-noise/,https://web.archive.org/web/20231101011110/https://nypost.com/2023/10/31/metro/nyc-neighbor-executes-dad-and-stepson-during-argument-over-noise/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9tZXRyby9ueWMtbmVpZ2hib3ItZXhlY3V0ZXMtZGFkLWFuZC1zdGVwc29uLWR1cmluZy1hcmd1bWVudC1vdmVyLW5vaXNl
LI man allegedly pulls gun on 6-year-old boy over Halloween candy,2023-10-31,2023-11-01T01:21:52Z,en,nypost.com,https://nypost.com/2023/10/31/metro/li-man-allegedly-pulled-gun-on-6-year-old-boy-over-halloween-candy/,https://web.archive.org/web/20231101012152id_/https://nypost.com/2023/10/31/metro/li-man-allegedly-pulled-gun-on-6-year-old-boy-over-halloween-candy/,https://web.archive.org/web/20231101012152/https://nypost.com/2023/10/31/metro/li-man-allegedly-pulled-gun-on-6-year-old-boy-over-halloween-candy/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8zMS9tZXRyby9saS1tYW4tYWxsZWdlZGx5LXB1bGxlZC1ndW4tb24tNi15ZWFyLW9sZC1ib3ktb3Zlci1oYWxsb3dlZW4tY2FuZHk~
"Israel-Hamas war live: Hamas reports clashes with IDF in north and south Gaza; aid plan ‘geared to fail’ without political will, says UN",2023-10-31,2023-10-31T02:19:43Z,en,theguardian.com,https://www.theguardian.com/world/live/2023/oct/30/israel-hamas-war-live-updates-aid-trucks-enter-gaza-strikes-casualties-israel-targets-hit-syria-lebanon,https://web.archive.org/web/20231031021943id_/https://www.theguardian.com/world/live/2023/oct/30/israel-hamas-war-live-updates-aid-trucks-enter-gaza-strikes-casualties-israel-targets-hit-syria-lebanon,https://web.archive.org/web/20231031021943/https://www.theguardian.com/world/live/2023/oct/30/israel-hamas-war-live-updates-aid-trucks-enter-gaza-strikes-casualties-israel-targets-hit-syria-lebanon,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS93b3JsZC9saXZlLzIwMjMvb2N0LzMwL2lzcmFlbC1oYW1hcy13YXItbGl2ZS11cGRhdGVzLWFpZC10cnVja3MtZW50ZXItZ2F6YS1zdHJpa2VzLWNhc3VhbHRpZXMtaXNyYWVsLXRhcmdldHMtaGl0LXN5cmlhLWxlYmFub24~
"Japanese police arrest octogenarian who shot 2, took hostage in hourslong standoff: report",2023-10-31,2023-11-01T03:44:05Z,en,foxnews.com,https://www.foxnews.com/world/japanese-police-arrest-octogenarian-shot-2-took-hostage-hours-standoff-report,https://web.archive.org/web/20231101034405id_/https://www.foxnews.com/world/japanese-police-arrest-octogenarian-shot-2-took-hostage-hours-standoff-report,https://web.archive.org/web/20231101034405/https://www.foxnews.com/world/japanese-police-arrest-octogenarian-shot-2-took-hostage-hours-standoff-report,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3dvcmxkL2phcGFuZXNlLXBvbGljZS1hcnJlc3Qtb2N0b2dlbmFyaWFuLXNob3QtMi10b29rLWhvc3RhZ2UtaG91cnMtc3RhbmRvZmYtcmVwb3J0
Man charged with attempted murder in Halloween party mass shooting on Chicago's West Side,2023-10-31,2023-11-01T02:32:47Z,en,cbsnews.com,https://www.cbsnews.com/chicago/video/man-charged-with-attempted-murder-in-halloween-party-mass-shooting-on-chicagos-west-side/,https://web.archive.org/web/20231101023247id_/https://www.cbsnews.com/chicago/video/man-charged-with-attempted-murder-in-halloween-party-mass-shooting-on-chicagos-west-side/,https://web.archive.org/web/20231101023247/https://www.cbsnews.com/chicago/video/man-charged-with-attempted-murder-in-halloween-party-mass-shooting-on-chicagos-west-side/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2NoaWNhZ28vdmlkZW8vbWFuLWNoYXJnZWQtd2l0aC1hdHRlbXB0ZWQtbXVyZGVyLWluLWhhbGxvd2Vlbi1wYXJ0eS1tYXNzLXNob290aW5nLW9uLWNoaWNhZ29zLXdlc3Qtc2lkZQ~~
NM man sentenced to 35 years behind bars for stepdaughter’s murder,2023-10-31,2023-11-01T02:29:51Z,en,foxnews.com,https://www.foxnews.com/us/nm-man-sentenced-35-years-behind-bars-stepdaughters-murder,https://web.archive.org/web/20231101022951id_/https://www.foxnews.com/us/nm-man-sentenced-35-years-behind-bars-stepdaughters-murder,https://web.archive.org/web/20231101022951/https://www.foxnews.com/us/nm-man-sentenced-35-years-behind-bars-stepdaughters-murder,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL25tLW1hbi1zZW50ZW5jZWQtMzUteWVhcnMtYmVoaW5kLWJhcnMtc3RlcGRhdWdodGVycy1tdXJkZXI~
Helping a community heal after mass shooting at Halloween party,2023-10-31,2023-11-02T02:58:46Z,en,cbsnews.com,https://www.cbsnews.com/chicago/video/helping-a-community-heal-after-mass-shooting-at-halloween-party/,https://web.archive.org/web/20231102025846id_/https://www.cbsnews.com/chicago/video/helping-a-community-heal-after-mass-shooting-at-halloween-party/,https://web.archive.org/web/20231102025846/https://www.cbsnews.com/chicago/video/helping-a-community-heal-after-mass-shooting-at-halloween-party/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2NoaWNhZ28vdmlkZW8vaGVscGluZy1hLWNvbW11bml0eS1oZWFsLWFmdGVyLW1hc3Mtc2hvb3RpbmctYXQtaGFsbG93ZWVuLXBhcnR5
Mississippi AG’s office rules 3 police shootings were justified,2023-10-31,2023-11-01T01:34:45Z,en,foxnews.com,https://www.foxnews.com/us/mississippi-ags-office-rules-3-police-shootings-justified,https://web.archive.org/web/20231101013445id_/https://www.foxnews.com/us/mississippi-ags-office-rules-3-police-shootings-justified,https://web.archive.org/web/20231101013445/https://www.foxnews.com/us/mississippi-ags-office-rules-3-police-shootings-justified,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL21pc3Npc3NpcHBpLWFncy1vZmZpY2UtcnVsZXMtMy1wb2xpY2Utc2hvb3RpbmdzLWp1c3RpZmllZA~~
Maine gunman is the latest mass shooter with a military background. Experts explain the connection.,2023-10-31,2023-11-01T02:37:03Z,en,cbsnews.com,https://www.cbsnews.com/texas/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101023703id_/https://www.cbsnews.com/texas/news/maine-shooting-military-background-experts-explain-connection/,https://web.archive.org/web/20231101023703/https://www.cbsnews.com/texas/news/maine-shooting-military-background-experts-explain-connection/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3RleGFzL25ld3MvbWFpbmUtc2hvb3RpbmctbWlsaXRhcnktYmFja2dyb3VuZC1leHBlcnRzLWV4cGxhaW4tY29ubmVjdGlvbg~~
"Woman dead, 2 others hospitalized following shooting in Lauderhill",2023-10-31,2023-11-01T10:47:47Z,en,cbsnews.com,https://www.cbsnews.com/miami/video/woman-dead-2-others-hospitalized-following-shooting-in-lauderhill/,https://web.archive.org/web/20231101104747id_/https://www.cbsnews.com/miami/video/woman-dead-2-others-hospitalized-following-shooting-in-lauderhill/,https://web.archive.org/web/20231101104747/https://www.cbsnews.com/miami/video/woman-dead-2-others-hospitalized-following-shooting-in-lauderhill/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL21pYW1pL3ZpZGVvL3dvbWFuLWRlYWQtMi1vdGhlcnMtaG9zcGl0YWxpemVkLWZvbGxvd2luZy1zaG9vdGluZy1pbi1sYXVkZXJoaWxs
Triple shooting under investigation in Miami Gardens,2023-10-31,2023-11-01T08:06:16Z,en,cbsnews.com,https://www.cbsnews.com/miami/video/triple-shooting-under-investigation-in-miami-gardens/,https://web.archive.org/web/20231101080616id_/https://www.cbsnews.com/miami/video/triple-shooting-under-investigation-in-miami-gardens/,https://web.archive.org/web/20231101080616/https://www.cbsnews.com/miami/video/triple-shooting-under-investigation-in-miami-gardens/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL21pYW1pL3ZpZGVvL3RyaXBsZS1zaG9vdGluZy11bmRlci1pbnZlc3RpZ2F0aW9uLWluLW1pYW1pLWdhcmRlbnM~
Reported shooting in Lauderhill,2023-10-31,2023-11-01T01:40:11Z,en,cbsnews.com,https://www.cbsnews.com/miami/video/reported-shooting-in-lauderhill/,https://web.archive.org/web/20231101014011id_/https://www.cbsnews.com/miami/video/reported-shooting-in-lauderhill/,https://web.archive.org/web/20231101014011/https://www.cbsnews.com/miami/video/reported-shooting-in-lauderhill/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL21pYW1pL3ZpZGVvL3JlcG9ydGVkLXNob290aW5nLWluLWxhdWRlcmhpbGw~
Mother of Nashville-area man killed by police sues,2023-10-31,2023-11-01T04:58:26Z,en,foxnews.com,https://www.foxnews.com/us/mother-nashville-area-man-killed-police-sues,https://web.archive.org/web/20231101045826id_/https://www.foxnews.com/us/mother-nashville-area-man-killed-police-sues,https://web.archive.org/web/20231101045826/https://www.foxnews.com/us/mother-nashville-area-man-killed-police-sues,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL21vdGhlci1uYXNodmlsbGUtYXJlYS1tYW4ta2lsbGVkLXBvbGljZS1zdWVz
Israeli ground forces battle Hamas in northern Gaza as Netanyahu rules out ceasefire,2023-10-31,2023-11-01T07:25:08Z,en,theguardian.com,https://www.theguardian.com/us-news/2023/oct/31/first-thing-israeli-ground-forces-battle-hamas-in-northern-gaza-as-netanyahu-rules-out-ceasefire,https://web.archive.org/web/20231101072508id_/https://www.theguardian.com/us-news/2023/oct/31/first-thing-israeli-ground-forces-battle-hamas-in-northern-gaza-as-netanyahu-rules-out-ceasefire,https://web.archive.org/web/20231101072508/https://www.theguardian.com/us-news/2023/oct/31/first-thing-israeli-ground-forces-battle-hamas-in-northern-gaza-as-netanyahu-rules-out-ceasefire,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS91cy1uZXdzLzIwMjMvb2N0LzMxL2ZpcnN0LXRoaW5nLWlzcmFlbGktZ3JvdW5kLWZvcmNlcy1iYXR0bGUtaGFtYXMtaW4tbm9ydGhlcm4tZ2F6YS1hcy1uZXRhbnlhaHUtcnVsZXMtb3V0LWNlYXNlZmlyZQ~~
Miami Gardens mass shooting suspect in custody,2023-10-31,2023-11-01T01:36:11Z,en,cbsnews.com,https://www.cbsnews.com/miami/video/miami-gardens-mass-shooting-suspect-in-custody/,https://web.archive.org/web/20231101013611id_/https://www.cbsnews.com/miami/video/miami-gardens-mass-shooting-suspect-in-custody/,https://web.archive.org/web/20231101013611/https://www.cbsnews.com/miami/video/miami-gardens-mass-shooting-suspect-in-custody/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL21pYW1pL3ZpZGVvL21pYW1pLWdhcmRlbnMtbWFzcy1zaG9vdGluZy1zdXNwZWN0LWluLWN1c3RvZHk~
New York police have ‘person of interest’ in Cornell antisemitic threats in custody,2023-10-31,2023-11-01T03:45:08Z,en,foxnews.com,https://www.foxnews.com/us/new-york-police-person-interest-cornell-antisemitic-threats-custody,https://web.archive.org/web/20231101034508id_/https://www.foxnews.com/us/new-york-police-person-interest-cornell-antisemitic-threats-custody,https://web.archive.org/web/20231101034508/https://www.foxnews.com/us/new-york-police-person-interest-cornell-antisemitic-threats-custody,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL25ldy15b3JrLXBvbGljZS1wZXJzb24taW50ZXJlc3QtY29ybmVsbC1hbnRpc2VtaXRpYy10aHJlYXRzLWN1c3RvZHk~
Police Shoot 'Fully Veiled' Woman Shouting 'Allahu Akbar' on Subway,2023-10-31,2023-11-01T03:01:35Z,en,breitbart.com,https://www.breitbart.com/europe/2023/10/31/french-police-shoot-fully-veiled-woman-shouting-allahu-akbar-on-subway/,https://web.archive.org/web/20231101030135id_/https://www.breitbart.com/europe/2023/10/31/french-police-shoot-fully-veiled-woman-shouting-allahu-akbar-on-subway/,https://web.archive.org/web/20231101030135/https://www.breitbart.com/europe/2023/10/31/french-police-shoot-fully-veiled-woman-shouting-allahu-akbar-on-subway/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGJyZWl0YmFydCkvZXVyb3BlLzIwMjMvMTAvMzEvZnJlbmNoLXBvbGljZS1zaG9vdC1mdWxseS12ZWlsZWQtd29tYW4tc2hvdXRpbmctYWxsYWh1LWFrYmFyLW9uLXN1YndheQ~~
